2.9699016436128434e-01,-4.1574766408398794e-01,3.9662612811803338e-01,3.4981634500920150e-01,2.9176124175525997e-01,2.5628986502637452e-01,2.1659326602430884e-01,1.9460243862245055e-01,1.7102174288025027e-01,-1.5295515791862130e-01,1.4260834950051191e-01,1.2336725831285439e-01,1.2339472197911014e-01,1.0214239076818238e-01,1.0819577660096935e-01,8.7414627590602950e-02,9.3905942997958111e-02,7.8020803728203927e-02,7.9742107452449057e-02,7.3084232673596247e-02,6.6651852982896123e-02,7.1577349868523057e-02,5.5786708410310332e-02,7.1326737890584524e-02,4.7632499855183585e-02,6.8267671858506018e-02,4.2173845858420558e-02,5.9581976133698457e-02,3.9359112888311440e-02,4.7938024499830097e-02,3.9489103627575642e-02,3.7604425900627354e-02,4.3519391010108890e-02,3.0042732412074037e-02,5.2150627095225582e-02,2.4887977503776242e-02,5.7805392170936040e-02,2.1514538881716068e-02,4.6688953322878521e-02,1.9556694196618787e-02,3.0643288429100884e-02,1.9072131094281526e-02,2.0689435792862761e-02,2.1020982106889050e-02,1.5219706335703380e-02,3.0093898711626977e-02,1.1976461840088144e-02,5.8358467078548006e-02,9.8102396768035213e-03,4.0224887801364642e-02,8.1439400748174878e-03,1.3581696828523259e-02,6.6176146646128673e-03,6.7613700971676698e-03,-4.3075448536557060e-03,4.8114388795449442e-03,3.0570597934165972e-03,1.1568955155512681e-03,-4.7177797153250683e-02,-2.0712974115669408e-03,-3.1880187303735770e-02,-7.9840689029446585e-04,9.2829962624197369e-03,1.5933106920351821e-03,6.6070885638942912e-03,7.4429801832675436e-03,-5.3373841835377585e-03,1.7971875625689138e-02,-4.7280880340996537e-03,1.8109931821009832e-02,5.2494836594688381e-03,1.3123008478756040e-02,8.5393412080711460e-03,1.0607954467395025e-02,5.9230799087866401e-03,-2.2842041711383615e-03,9.3363152006286591e-03,-1.6311441712444029e-03,8.5871392510417192e-03,-1.5689213292041100e-03,8.0829293861536984e-03,-1.6163574997267837e-03,7.6950047842436961e-03,-1.6525481954262299e-03,7.3455174251541317e-03,-1.6381921431362118e-03,6.9709930217683900e-03,6.5079002859171437e-03,1.5589668455333560e-03,5.8920580348661667e-03,1.4099042507352889e-03,5.0718503097963588e-03,1.1910097123062346e-03,-4.0297904974189074e-03,9.0703414201248644e-04,-2.7945902755183200e-03,5.6875903606068239e-04,1.4283650070996906e-03,1.9391002217986273e-04,1.8700701927405489e-02,-1.0038931605704692e-02
3.1144134366372550e-01,-4.3484697389167548e-01,4.1417448414125430e-01,3.6275905611053877e-01,3.0143356122811910e-01,2.6169533869896933e-01,2.1953475513746509e-01,1.9446389457908156e-01,1.6832462211379917e-01,-1.4875516729989319e-01,1.3474109240289414e-01,1.1606315109229973e-01,1.1065419521605301e-01,9.2192604446281204e-02,9.1184609217889886e-02,7.4751545975720909e-02,7.3825229618671342e-02,6.2029979026678311e-02,5.8177609778530870e-02,5.2609927104092041e-02,4.4952056015888919e-02,4.5099685956022324e-02,3.4607891414642322e-02,3.7828893161534087e-02,2.6887672997568276e-02,2.9192639666583489e-02,2.1128350836135557e-02,1.9504607965606637e-02,1.6591176069192793e-02,1.1209354888236520e-02,1.2529140577357489e-02,5.7232047118816508e-03,7.9873429953540576e-03,2.5839060279758560e-03,1.4284587311976702e-03,8.4853340146482422e-04,-7.5770827443959040e-03,-2.2294137734286292e-04,-1.3467252889243232e-02,-1.1799381414579673e-03,-1.3789575322249037e-02,-2.6028188583704435e-03,-1.2216656062254258e-02,-5.6476589672330626e-03,-1.0436162099215057e-02,-1.4717206366906469e-02,-8.7044513411102305e-03,-4.3948803909974257e-02,-7.0003420908347639e-03,-3.9423107453299362e-02,-5.2457160151862864e-03,-1.9348080778015298e-02,-3.2902002987730671e-03,-1.3033312491944393e-02,9.9438785339199202e-03,-7.0888044997849701e-04,-7.5819089266589415e-03,4.7509112117316739e-03,7.4880488692391098e-02,5.0498203705365190e-03,4.3066368558208161e-02,1.5345440459593545e-03,-7.9403024067990890e-03,-4.6805649876091480e-03,-4.1649059575703234e-03,-1.8803114959148715e-02,2.7908534460347511e-03,-4.2684746003479587e-02,2.9132003837596433e-03,-4.1065246118831999e-02,-6.2910533015517476e-03,-2.8213156984581180e-02,-2.0254079610787127e-02,-2.1634722691626879e-02,-2.0778932391576261e-02,1.1764941715469582e-02,-1.8121074390178536e-02,9.0454882747161482e-03,-1.5912017303075288e-02,7.9068913055359690e-03,-1.4339071290892300e-02,7.1848042875201495e-03,-1.3100205676045728e-02,6.5688397989274961e-03,-1.2026562951605851e-02,5.9480852750212901e-03,-1.0999551659595024e-02,-9.9192998139415855e-03,-5.2727090904725483e-03,-8.6990911701031928e-03,-4.5157828387417543e-03,-7.2790343522411618e-03,-3.6625752768665032e-03,5.6474146578600103e-03,-2.7097103200162021e-03,3.8458239735073667e-03,-1.6678322770771381e-03,-1.9432648592174577e-03,-5.6347509903776217e-04,-4.2893543979419343e-02,2.6976288460348004e-02
3.2573414711825444e-01,-4.5297128978284185e-01,4.2947101968021384e-01,3.7187817291130948e-01,3.0594622773172964e-01,2.6020286940135068e-01,2.1456632479814192e-01,1.8458635097193246e-01,1.5516624288507658e-01,-1.3240612742050936e-01,1.1398819406413056e-01,9.4755873093551046e-02,8.2742427985623854e-02,6.6943433491342727e-02,5.7054741004184048e-02,4.5948290164868413e-02,3.5352538806769807e-02,2.9373657575808274e-02,1.7829774271011761e-02,1.5152161414588345e-02,4.8466101435220453e-03,1.5461933383960551e-03,-4.1145301621895308e-03,-1.2300480567460921e-02,-1.0254557216420256e-02,-2.4937292924420009e-02,-1.4897662938651805e-02,-3.2860377211065175e-02,-1.9292526629445274e-02,-3.4908973464813836e-02,-2.4808740006576777e-02,-3.3464900993334108e-02,-3.3382373302791105e-02,-3.0971756179719988e-02,-4.6986336327927328e-02,-2.8573277614410836e-02,-5.9020385571833360e-02,-2.6666845655497165e-02,-5.2922082579439041e-02,-2.5447508058228475e-02,-3.8336476101319211e-02,-2.5248666942825716e-02,-2.8334137428657445e-02,-2.7118553534840713e-02,-2.2638887730231386e-02,-3.5498617321674308e-02,-1.9314486716676193e-02,-5.9704660309063289e-02,-1.7270560676853890e-02,-3.5512764617610257e-02,-1.5946840166920571e-02,-8.3200251455318262e-03,-1.5034767834194803e-02,-2.3695120148360276e-03,1.2169693824458209e-03,-1.4340857394452308e-02,-1.7970290384656435e-03,-1.3690619058475620e-02,-5.6114058698999497e-03,3.4835282157238234e-03,1.1569206607494859e-02,6.4697756577647061e-03,-1.2354097510452019e-02,1.1994196892044534e-02,-1.1286885674921480e-02,2.4056001323532243e-02,9.5844358539259045e-03,4.1201078779566809e-02,6.4834014951321720e-03,3.2889175996163665e-02,1.2830524572254021e-03,1.8547740843140380e-02,2.7168376803883534e-02,1.1728672232953364e-02,3.4879214339058683e-02,-2.1866984174177810e-02,8.0799697550920299e-03,-1.6591120596419803e-02,5.7286252164843584e-03,-1.3761825253106520e-02,4.0052523448208697e-03,-1.1768923230291809e-02,2.6301948742914207e-03,-1.0151006599482851e-02,1.4760067000703400e-03,-8.7250274453246658e-03,4.9112940054562291e-04,-3.2660934002067958e-04,7.3960669476955607e-03,-9.4255421095161324e-04,6.1040146651477603e-03,-1.3019261021542687e-03,4.8073432676284753e-03,1.3594193937978612e-03,3.4796743037137931e-03,1.1135884787644944e-03,2.1109007257896343e-03,-6.2393165252820810e-04,7.0802817922995898e-04,4.3029561877339355e-02,-3.8950720743777777e-02
3.3986096807116423e-01,-4.7008107260645321e-01,4.4242981890033939e-01,3.7708284772903083e-01,3.0521367420719503e-01,2.5186083311286417e-01,2.0186007335823286e-01,1.6545890691202686e-01,1.3239085065919762e-01,-1.0518025523394195e-01,8.2451568072707232e-02,6.1843700621348890e-02,4.3744695598905009e-02,3.0278002949633020e-02,1.2585046980771113e-02,6.8313318605282523e-03,-1.1622579954992636e-02,-1.1477248755231271e-02,-2.8361707619998584e-02,-2.7051118783305881e-02,-3.8083646555948134e-02,-4.1433012507564142e-02,-4.2604496041283121e-02,-5.4267250974309851e-02,-4.4072605549684160e-02,-6.2002426084626708e-02,-4.4166237189582583e-02,-6.0787208860143757e-02,-4.3998536907960788e-02,-5.2653252783287828e-02,-4.4329956346305315e-02,-4.2996446577819605e-02,-4.5647476628577648e-02,-3.4762250964135342e-02,-4.6885139132177449e-02,-2.8400933622336266e-02,-4.0464054024613089e-02,-2.3510315664552566e-02,-2.1612905877027445e-02,-1.9548553959727773e-02,-5.3464482430508799e-03,-1.5907942663743530e-02,2.7638884730910068e-03,-1.1534810130133589e-02,6.3698731122917764e-03,-2.6016452123697855e-03,7.8746123953346500e-03,2.7058806862854876e-02,8.3066280143863185e-03,3.7927676849324111e-02,8.0875652829260087e-03,2.6109083992383285e-02,7.3249720966621877e-03,2.1476228718989705e-02,-1.9302132384017658e-02,5.7684318987472052e-03,1.8096229179178181e-02,1.5522641832654048e-03,-6.0017306233294467e-02,-1.7465007183888603e-02,-4.0856966200647341e-02,-1.7349633378226439e-02,1.1955176093299619e-02,-1.7909623729455895e-02,7.9507995221743642e-03,-1.9222139655883225e-02,-4.8925870671452897e-03,-1.5856446595849876e-02,-7.2511978358026663e-04,-2.1357781376479005e-03,-8.5157958286591669e-03,5.8248805661672174e-03,-3.6288041855358041e-02,8.5926447031243868e-03,-3.7699059675111661e-02,1.9804683635604260e-02,9.8932344461596083e-03,1.3436343480589688e-02,1.0721651380050485e-02,1.0332286647430182e-02,1.1368299582567873e-02,8.3530861474379985e-03,1.1919336628743428e-02,6.8950621239722634e-03,1.2370613383795592e-02,5.7214617072912236e-03,1.2653518424659551e-02,1.2639860037668059e-02,-4.7142913389159567e-03,1.2155081962640774e-02,-3.8035848326856397e-03,1.1022339083577561e-02,-2.9433639507582578e-03,-9.1388508519347506e-03,-2.1031143719603550e-03,-6.5422022191596761e-03,-1.2650182771786012e-03,3.4102842238818362e-03,-4.2251768038994249e-04,-2.2545402098907208e-02,4.5875464597056270e-02
3.5381428452602764e-01,-4.8613905588871814e-01,4.5297769259120801e-01,3.7832344187357653e-01,2.9924027050822777e-01,2.3689793093360667e-01,1.8186716187915258e-01,1.3803417098752871e-01,1.0143865415856258e-01,-6.9243030795630836e-02,4.3252906669083650e-02,2.1145559248751292e-02,-7.6890259886664477e-04,-1.1974056495754819e-02,-3.3570606501237409e-02,-3.4455769226067766e-02,-5.5160912803269839e-02,-4.9759599403429916e-02,-6.5546385570455001e-02,-6.0284918894453469e-02,-6.6820521565555249e-02,-6.6936676733457365e-02,-6.2463505401688102e-02,-6.8359028207189615e-02,-5.5482702960083133e-02,-6.1312190941558202e-02,-4.7597389080591211e-02,-4.5590577627235028e-02,-3.9380300602871635e-02,-2.7341348607763653e-02,-3.0481978565883149e-02,-1.2353633730401638e-02,-1.9380674997279773e-02,-1.7946798615354983e-03,-2.6532503191021078e-03,5.3974356541617195e-03,2.0473507082006868e-02,1.0460572074701021e-02,3.5558536067607824e-02,1.4363753897084714e-02,3.6569741522953919e-02,1.7964932738659036e-02,3.3143868296009342e-02,2.2550726817273655e-02,2.9632722096690250e-02,3.2152772457383787e-02,2.6708107189876568e-02,5.3464006428532121e-02,2.4368601760735915e-02,2.8689666472240510e-02,2.2552012970410172e-02,2.3686732455313179e-03,2.1244825936489842e-02,-4.5419416082336595e-03,7.0786064096488030e-03,2.0583902900704769e-02,-8.0688616988251385e-03,2.1552333382865312e-02,4.3392209728050260e-02,8.2014349071374733e-03,4.5135059822533153e-03,7.5535481848618717e-03,1.3486745083617940e-02,5.5933427396302766e-03,1.4944037685942506e-02,-1.0283081257381096e-04,-1.6098189925919781e-02,-1.3243035618134563e-02,-1.8489100322152036e-02,-1.9461696417105379e-02,2.5658487279193721e-02,-1.7516886447214969e-02,4.5557661404168906e-02,-1.6093980625243264e-02,2.9917018614322551e-02,-7.6146235823938441e-03,-1.5448864659124713e-02,-1.8811464801470985e-03,-1.5216952002454572e-02,6.4344371502371935e-05,-1.5216875577452296e-02,8.3754172504545545e-04,-1.5337509219415875e-02,1.1306499611948993e-03,-1.5475325548239971e-02,1.1937164021387388e-03,-1.5500607455615455e-02,-1.5239113836396367e-02,-1.1340868256362574e-03,-1.4477253255030381e-02,-1.0023465035317015e-03,-1.3007567163896117e-02,-8.2377172232126611e-04,1.0711961004655145e-02,-6.1220534384554893e-04,7.6326790528836539e-03,-3.7713151948676757e-04,-3.9678639652629350e-03,-1.2739342162904475e-04,-8.4967516017769498e-03,-4.7307778723634321e-02
3.6758666314791383e-01,-5.0111032697713698e-01,4.6105459120651060e-01,3.7559199492835799e-01,2.8812039201646489e-01,2.1571693564408442e-01,1.5530180770113267e-01,1.0368080791090709e-01,6.4254697186011497e-02,-2.7480816382465415e-02,2.2438342364738671e-04,-2.2542561523560222e-02,-4.4539740269769944e-02,-5.2964354985953234e-02,-7.2568441612290160e-02,-6.9148699555604709e-02,-8.4308781737697222e-02,-7.5254249861785957e-02,-8.1737307463106437e-02,-7.3814316109683573e-02,-6.9654910296092012e-02,-6.5463125896992144e-02,-5.3470649481421474e-02,-4.9226753526950065e-02,-3.6828607465836855e-02,-2.5212130969452372e-02,-2.1256690463811029e-02,7.9660268988933477e-04,-6.8536066161424061e-03,2.0503921990323016e-02,7.1660040763313363e-03,3.1467846089018210e-02,2.2314233779815090e-02,3.6078349018911000e-02,3.9707977385055791e-02,3.7032872311635733e-02,5.1523180562965433e-02,3.5995920735282884e-02,4.2385079567726705e-02,3.3809500532046864e-02,2.4350890657197935e-02,3.0761551172889843e-02,1.1133841273052841e-02,2.6484638029991736e-02,2.5786854515731138e-03,1.8069746037746897e-02,-3.2028308663308329e-03,-1.1926611966147372e-02,-7.3065241911144099e-03,-3.6125812967134033e-02,-1.0315072265528118e-02,-3.0839430514691062e-02,-1.2538747918243302e-02,-2.6437613972921575e-02,2.3418399250736535e-02,-1.4076051077688667e-02,-2.1171008735055917e-02,-1.4409288707928583e-02,1.2897345075685131e-02,1.9618800241201828e-02,2.7018134866497141e-02,1.8994212488226445e-02,-2.0962811980529253e-02,2.0067636399563361e-02,-2.1319336069849149e-02,2.4866221109901835e-02,2.2433207905328795e-02,2.9784234482809115e-02,2.4691117570310308e-02,1.7704192205472619e-02,-3.0852582187996372e-02,7.3521870484766182e-03,-4.4918184669407626e-02,3.9386414841221500e-03,-2.2173412058672556e-02,-2.7836058998072314e-04,2.9318657208108109e-03,-5.3963273751075321e-03,2.8148547846181498e-03,-6.7655775224608533e-03,3.0861517504222310e-03,-6.9607336038638506e-03,3.5382788917314783e-03,-6.6589416248421709e-03,4.0573864698579274e-03,-6.1044895186169604e-03,4.5523390623102913e-03,4.9236769047103319e-03,5.3989732680059200e-03,5.0545888256028045e-03,4.5857229638003403e-03,4.8267868477317446e-03,3.6829170789537068e-03,-4.1612574206930731e-03,2.7006242188686619e-03,-3.0611870990939383e-03,1.6513684618433791e-03,1.6216374674002043e-03,5.5598932262087067e-04,3.6335563248761353e-02,4.3226698643192368e-02
3.8117076322225474e-01,-5.1496240291597140e-01,4.6661394628204300e-01,3.6892225576565230e-01,2.7203694226343850e-01,1.8888386107420271e-01,1.2311578044301573e-01,6.4115224013949104e-02,2.3166574213909885e-02,1.6731131710174065e-02,-4.2466366016454087e-02,-6.4013457521791037e-02,-8.1501827561072382e-02,-8.5937526500027436e-02,-9.7071771806587645e-02,-8.9726141316660249e-02,-9.1856747734516936e-02,-8.1017653337398077e-02,-7.1673958165677593e-02,-6.3349312828488463e-02,-4.4940116945360660e-02,-3.8415954607648524e-02,-1.8779298458628267e-02,-7.7438216523995811e-03,3.1758137618850737e-03,2.3389076335633491e-02,2.0055618850770555e-02,4.5000503639228973e-02,3.2252331149608397e-02,5.1814441819964072e-02,4.0358962916373697e-02,4.7901256954163550e-02,4.4256758248853584e-02,3.9213913517562329e-02,4.0891736815827154e-02,2.9184443655419372e-02,2.2152340330919031e-02,1.9228433857100300e-02,-6.6443010361582787e-03,9.7787625483585928e-03,-2.4791080280325863e-02,7.4970977453086532e-04,-3.1591904947900068e-02,-8.5578579844966113e-03,-3.3117610470694309e-02,-2.1008329814995747e-02,-3.2248144945080756e-02,-4.0426669821407829e-02,-3.0170847667996558e-02,-2.0023807234469199e-02,-2.7461823057583067e-02,3.8035864183063877e-03,-2.4470586101601754e-02,1.2502986431893948e-02,-1.7401221457826285e-02,-2.1532753092850382e-02,2.0784301122695092e-02,-1.9635619089122355e-02,-3.6890349496582840e-02,-2.3440579560079298e-02,-5.8977552038653892e-03,-2.5957497352072298e-02,-6.1728302385561599e-03,-2.9177359150631840e-02,-3.6338222185570202e-03,-3.4254275685205879e-02,4.4410887214053001e-05,-3.2741494667338313e-02,-4.5010478787959373e-03,-1.0024358740392654e-02,1.2171548874598172e-02,4.8535860282559410e-03,2.9067671740989825e-02,9.9383186247148161e-03,2.1603033021261455e-02,-5.7712348701962650e-03,1.1884831507671698e-02,-4.6129260885910802e-04,1.2646455674330915e-02,2.0031075053385827e-03,1.2845964919368007e-02,3.3379910604446968e-03,1.2720421789048633e-02,4.0346785477759399e-03,1.2359273105601256e-02,4.2950480427314973e-03,1.1777930564923706e-02,1.0947605748836095e-02,-4.2217735021951065e-03,9.8187602556557719e-03,-3.8744092168072840e-03,8.3529542434561208e-03,-3.2931573832557588e-03,-6.5581940151710353e-03,-2.5134667876519331e-03,-4.5021757577180634e-03,-1.5768858664553837e-03,2.2855811319918984e-03,-5.3761905983405398e-04,-4.9321822618529298e-02,-3.4324428822651055e-02
3.9455934056625086e-01,-5.2766530088830366e-01,4.6962293829288465e-01,3.5838927551604000e-01,2.5125835242621708e-01,1.5711284523837771e-01,8.6464310763260041e-02,2.1315801851485069e-02,-1.9261318555964586e-02,5.9801599939649279e-02,-8.0720248465133829e-02,-9.8269982725221763e-02,-1.0662361408677749e-01,-1.0534626803324744e-01,-1.0263384100650971e-01,-9.1543880489696569e-02,-7.6126353801381261e-02,-6.5277613537410073e-02,-3.8529348501233608e-02,-3.2400066262109922e-02,-1.9284777936265773e-03,2.8127654560029598e-03,2.6106701012077713e-02,3.5093344613308139e-02,4.3459274367663579e-02,5.5498340006312478e-02,5.1074849757134159e-02,5.6187281871438836e-02,5.0651474038870964e-02,4.0882035821079320e-02,4.3351800796965004e-02,2.0395948362835134e-02,2.8876073942648208e-02,1.7224391776968875e-03,4.7142119230432168e-03,-1.2934716755683973e-02,-2.6680384497814603e-02,-2.3423296539256701e-02,-4.2999584502268005e-02,-3.0131529157861683e-02,-3.7842022987079824e-02,-3.3443332273460635e-02,-2.6236235442160520e-02,-3.3361960617244439e-02,-1.4693141483518067e-02,-2.7727306060438665e-02,-4.4189685460894520e-03,1.4159440755966248e-03,4.3994696837181746e-03,3.4533407634897088e-02,1.1762048778051756e-02,3.3178718479119920e-02,1.7729086790706682e-02,2.7265284201962413e-02,-2.1032476499333257e-02,2.2423341270095428e-02,1.4574150056033647e-02,2.6245288386059707e-02,2.5679860587122395e-02,-7.9301613222814964e-03,-1.5776544270095623e-02,-9.7122358854838115e-04,2.5994951958354325e-02,6.9412619897177164e-03,2.5980147513612481e-02,1.7630595497167643e-02,-2.4318617607685254e-02,2.6756623025663714e-02,-2.1091108637044297e-02,1.5163451416099340e-02,1.4729157669812138e-02,1.5887664372824612e-03,-5.3724271509285023e-03,-5.7544367563126834e-03,-2.3096278505900052e-02,1.9157761750366823e-02,-1.0463618684125613e-02,1.4704254966210514e-02,-1.3917959476556933e-02,1.1155710713551431e-02,-1.6600281774042887e-02,8.2205799463614376e-03,-1.8694853363967631e-02,5.8061862464335165e-03,-2.0242936805953640e-02,3.8697621112280733e-03,-2.1182028003196567e-02,-2.1357698238394833e-02,-2.3767427453108498e-03,-2.0550974470151313e-02,-1.2906014983708927e-03,-1.8552951258465993e-02,-5.6875824350632192e-04,1.5281728579492995e-02,-1.5816937993059279e-04,1.0869777454485677e-02,9.6146549140668031e-06,-5.6404091699924072e-03,2.1237187581315898e-05,4.3770639184463937e-02,2.2345157731447938e-02
4.0774525139073992e-01,-5.3919160307200653e-01,4.7006268941241774e-01,3.4410856731311201e-01,2.2613410677419010e-01,1.2124715075631137e-01,4.6664632677387775e-02,-2.2576030171540688e-02,-6.0387866985008420e-02,9.8215220706120945e-02,-1.1090050577753285e-01,-1.2112754904684203e-01,-1.1659344945001741e-01,-1.0778530703512408e-01,-8.8505373154600803e-02,-7.3883481069343684e-02,-4.1341245387269562e-02,-3.1974289061341296e-02,7.0921200014276648e-03,8.9037315516412759e-03,4.2704980809116846e-02,4.1659644153095830e-02,6.0292167433517695e-02,5.8836225941936410e-02,6.1748419858769193e-02,5.3402355929643347e-02,5.1611774357837877e-02,2.7634280604418460e-02,3.4256556488101629e-02,-3.5491697668527974e-03,1.2973636317394776e-02,-2.7203277646331472e-02,-9.9234186606752713e-03,-4.0077840878742860e-02,-3.1049405939702651e-02,-4.3801142259223880e-02,-3.8051236907995591e-02,-4.0814531519756815e-02,-1.9403536104880766e-02,-3.3220608527593551e-02,5.4249043192313275e-03,-2.2624122580626391e-02,2.1986705736447485e-02,-1.0023815473883800e-02,3.0960148558981937e-02,5.0299515792204185e-03,3.4465024518954820e-02,2.2598378737889575e-02,3.3908239750172174e-02,9.9943425378276468e-03,3.0306086117808564e-02,-9.7080860046223506e-03,2.4483662097014431e-02,-1.9786049544784554e-02,2.5807787065048226e-02,1.7132872193092542e-02,-2.8861621435706222e-02,8.7090153153470684e-03,-5.6899932846499416e-03,2.9284315365755254e-02,-4.3162571446610926e-03,2.7186955778415674e-02,-6.2518301273420361e-03,2.2133705403952136e-02,-1.3613185398966589e-02,1.1256595394080988e-02,1.9529807595985094e-02,-1.0968008947919054e-02,2.3722649326881166e-02,-2.3615910271687083e-02,-2.5285422295315316e-02,-1.9395295191455230e-02,-1.3533912564873808e-02,-1.2894310402384323e-02,1.6263548310887246e-02,-2.4899983061981226e-02,-6.5590183273634894e-03,-2.4551731154543083e-02,-5.0166874611516220e-04,-2.2542316737777957e-02,5.2367139595561399e-03,-1.9867428851770234e-02,1.0570045663028792e-02,-1.6925873439374198e-02,1.5350578646221420e-02,-1.3963184048262313e-02,1.9342141426711049e-02,2.2195364939182765e-02,1.1139461517574674e-02,2.3461786115471620e-02,8.5513227662041315e-03,2.2695904915276385e-02,6.2432678716145542e-03,-1.9650838793234635e-02,4.2142155019999489e-03,-1.4460433890497391e-02,2.4219131871833005e-03,7.6537755084246546e-03,7.8861100554100227e-04,-2.8310573791484717e-02,-1.1257121693312845e-02
4.2063591772704101e-01,-5.4970451872004011e-01,4.6762631652468079e-01,3.2666804748392853e-01,1.9653658826685275e-01,8.2934097777997984e-02,4.3364998731677080e-03,-6.4407192899767540e-02,-9.8745786347021552e-02,1.2762775107203583e-01,-1.3156192379081677e-01,-1.2832598174034487e-01,-1.1195465980082658e-01,-9.0996121484729367e-02,-5.9719302772334240e-02,-3.8381372839192358e-02,1.2747769136380491e-03,1.2279723894607752e-02,4.8217134801677421e-02,4.9564284641790544e-02,6.9005272191687547e-02,6.6003216742983151e-02,6.4955073093665924e-02,5.6905400144456345e-02,4.4660030656518829e-02,2.4412337209266066e-02,1.7416221534535838e-02,-1.5357401309294420e-02,-9.5497696706349500e-03,-4.1867291118755534e-02,-3.1188908680278762e-02,-4.8612332391492923e-02,-4.3388825722063318e-02,-4.0758486621119423e-02,-3.9958564812607095e-02,-2.5215971152694548e-02,-1.2764063740502754e-02,-7.2045114471856377e-03,2.2465538728580474e-02,9.7576023277182854e-03,3.7548585083932218e-02,2.3385269848242782e-02,3.5367883360196695e-02,3.2185209356856044e-02,2.5365822167760631e-02,3.4143990551096716e-02,1.2382175343960961e-02,1.3200631164874296e-02,-8.9758803886003547e-04,-2.6020043935532273e-02,-1.2720367980733858e-02,-3.0739964581884091e-02,-2.1916860604194875e-02,-2.3571599106804689e-02,1.3614839679988583e-02,-2.7771025087110386e-02,-2.7595738147914392e-03,-2.9867421816976721e-02,-1.1559579256738806e-02,-7.7204876334850039e-03,2.5746372862899800e-02,-1.6819541276099442e-02,-2.4281342366786574e-02,-2.3604968657298095e-02,-1.7151625643198835e-02,-2.5562632843934608e-02,8.2076889458142753e-03,-1.0910315338034516e-02,-1.7242517743233457e-03,1.5139352965434290e-02,1.2282019726850245e-02,2.4880427837841182e-02,1.9216886848609536e-02,2.5398360145755073e-02,5.3154255741574017e-04,1.5518650621023778e-02,2.2454372174635435e-02,2.1655770471100504e-02,1.7501084071209382e-02,2.4323562825292761e-02,1.1194988978587889e-02,2.4825004070864493e-02,4.0342715969834946e-03,2.3763248689883845e-02,-3.4814026917909706e-03,2.1598495110085030e-02,-1.0767152649395843e-02,-1.7092021317955054e-02,-1.8715380170955916e-02,-2.1575765145857771e-02,-1.5425043228699694e-02,-2.3320214718637329e-02,-1.1960343967690574e-02,2.1707818779131235e-02,-8.4738770766480589e-03,1.6729474303583226e-02,-5.0411875470667824e-03,-9.0872553855938162e-03,-1.6715558670510132e-03,1.5536470747634533e-02,4.6994539326807652e-03
